;;;;;0
1;2;114;1;1;0.0
1;2;115;1;1;0.0
1;2;116;1;1;0.0
1;2;117;1;1;0.0
1;2;118;1;1;0.0
1;2;119;1;1;0.0
1;2;120;1;1;0.0
1;2;121;1;1;0.0
1;2;122;1;1;4.199628220490255e-06
1;2;123;1;1;3.505332611857532e-05
1;2;124;1;1;0.0
1;2;125;1;1;0.0
1;2;126;1;1;0.0
1;2;127;1;1;0.0
1;2;128;1;1;0.0
1;2;129;1;1;0.0
1;2;130;1;1;0.0
1;2;131;1;1;0.0
1;2;132;1;1;0.0
1;2;133;1;1;0.0
1;2;134;1;1;0.0
1;2;135;1;1;0.0
1;2;136;1;1;0.0
1;2;137;1;1;0.00020182794540373226
1;2;138;1;1;0.0
1;2;139;1;1;0.0
1;2;140;1;1;0.0
1;2;141;1;1;0.0
1;2;142;1;1;0.0
1;2;143;1;1;0.0
1;2;144;1;1;0.0
1;2;145;1;1;8.047786654585312e-05
1;2;146;1;1;2.1632706724334814e-06
1;2;147;1;1;0.0
1;2;148;1;1;0.0
1;2;149;1;1;0.0
1;2;150;1;1;0.0
1;2;151;1;1;0.0
1;2;152;1;1;0.0
1;2;153;1;1;0.0
1;2;154;1;1;2.1721443520048966e-06
1;2;155;1;1;0.0
1;2;156;1;1;0.0
1;2;157;1;1;0.0
1;2;158;1;1;0.0
1;2;159;1;1;0.0
1;2;160;1;1;0.0
1;2;161;1;1;0.0
1;2;162;1;1;0.0
1;2;163;1;1;0.0
1;2;164;1;1;0.0
1;2;165;1;1;0.0
1;2;166;1;1;0.0
1;2;167;1;1;0.0
1;2;168;1;1;0.0
1;3;9;1;1;0.0
1;3;10;1;1;0.0
1;3;11;1;1;0.0
1;3;12;1;1;0.0
1;3;13;1;1;0.0
1;3;14;1;1;0.0
1;3;15;1;1;0.0
1;3;16;1;1;0.0
1;3;17;1;1;0.0
1;3;18;1;1;0.0
1;3;19;1;1;0.0
1;3;20;1;1;0.0
1;3;21;1;1;0.0
1;3;22;1;1;0.0
1;3;23;1;1;0.0
1;3;24;1;1;0.0
1;3;25;1;1;0.0
1;3;26;1;1;0.0
1;3;27;1;1;0.0
1;3;28;1;1;0.0
1;3;29;1;1;0.0
1;3;30;1;1;0.0
1;3;31;1;1;0.0
1;3;32;1;1;0.0
1;3;33;1;1;0.0
1;3;34;1;1;0.0
1;3;35;1;1;0.0
1;3;36;1;1;0.0
1;3;37;1;1;0.0
1;3;38;1;1;0.0
1;3;39;1;1;0.0
1;3;40;1;1;0.0
1;3;41;1;1;0.0
1;3;42;1;1;0.0
1;3;43;1;1;0.0
1;3;44;1;1;0.0004589265642687354
1;3;45;1;1;0.0
1;3;46;1;1;0.0
1;3;47;1;1;0.0
1;3;48;1;1;0.0
1;3;49;1;1;0.0
1;3;50;1;1;0.0
1;3;51;1;1;0.0
1;3;52;1;1;0.0
1;3;53;1;1;0.0
1;3;54;1;1;0.0
1;3;55;1;1;0.0
1;3;56;1;1;0.0
1;3;57;1;1;0.0
1;3;58;1;1;0.0
1;3;59;1;1;0.0
1;3;60;1;1;0.0
1;3;61;1;1;0.0
1;3;62;1;1;0.0
1;3;63;1;1;0.0
1;3;64;1;1;0.0
1;3;65;1;1;0.0
1;3;66;1;1;0.0
1;3;67;1;1;0.0
1;3;68;1;1;0.0
1;3;69;1;1;0.0
1;3;70;1;1;0.0
1;3;71;1;1;0.0
1;3;72;1;1;0.0
1;3;73;1;1;0.0
1;3;74;1;1;0.0
1;3;75;1;1;0.0
1;3;76;1;1;0.0
1;3;77;1;1;0.0
1;3;78;1;1;0.0
1;3;79;1;1;0.0
1;3;80;1;1;0.0
1;3;81;1;1;0.0
1;3;82;1;1;0.0
1;3;83;1;1;0.0
1;3;84;1;1;0.0
1;3;85;1;1;0.0
1;3;86;1;1;0.0
1;3;87;1;1;0.0
1;3;88;1;1;0.0
1;3;89;1;1;0.0
1;3;90;1;1;0.0
1;3;91;1;1;0.0
1;3;92;1;1;0.00030935920816523076
1;3;93;1;1;0.0
1;3;94;1;1;0.0
1;3;95;1;1;0.0
1;3;96;1;1;0.0
1;3;97;1;1;0.0
1;3;98;1;1;0.0
1;3;99;1;1;0.0
1;3;100;1;1;0.0008532007667208053
1;3;101;1;1;0.0
1;3;102;1;1;0.0
1;3;103;1;1;0.0
1;3;104;1;1;0.0
1;3;105;1;1;0.0
1;3;106;1;1;0.0
1;3;107;1;1;0.0
1;3;108;1;1;0.0
1;3;109;1;1;0.0
1;3;110;1;1;0.0
1;3;111;1;1;0.0
1;3;112;1;1;0.0
1;3;113;1;1;0.00037929188731172846
1;3;114;1;1;0.0
1;3;115;1;1;0.0
1;3;116;1;1;0.0
1;3;117;1;1;0.0
1;3;118;1;1;0.0
1;3;119;1;1;0.0
1;3;120;1;1;0.0
1;3;121;1;1;0.0
1;3;122;1;1;0.0
1;3;123;1;1;0.0
1;3;124;1;1;0.0
1;3;125;1;1;0.0
1;3;126;1;1;0.0
1;3;127;1;1;0.0
1;3;128;1;1;0.0
1;3;129;1;1;0.0
1;3;130;1;1;0.0
1;3;131;1;1;0.0
1;3;132;1;1;0.0
1;3;133;1;1;0.0
1;3;134;1;1;0.0
1;3;135;1;1;0.0
1;3;136;1;1;0.0
1;3;137;1;1;0.0
1;3;138;1;1;0.0
1;3;139;1;1;0.0
1;3;140;1;1;0.0
1;3;141;1;1;0.0
1;3;142;1;1;0.0
1;3;143;1;1;0.0
1;3;144;1;1;0.0
1;3;145;1;1;0.0
1;3;146;1;1;0.0
1;3;147;1;1;0.0
1;3;148;1;1;0.0
1;3;149;1;1;0.0
1;3;150;1;1;0.0
1;3;151;1;1;0.0
1;3;152;1;1;0.0
1;3;153;1;1;0.0
1;3;154;1;1;0.0
1;3;155;1;1;0.0
1;3;156;1;1;0.0
1;3;157;1;1;0.0
1;3;158;1;1;0.0
1;3;159;1;1;0.0
1;3;160;1;1;0.0
1;3;161;1;1;0.0
1;3;162;1;1;0.0
1;3;163;1;1;0.0
1;3;164;1;1;0.0
1;3;165;1;1;0.0
1;3;166;1;1;0.0
1;3;167;1;1;0.0
1;3;168;1;1;0.0
1;4;9;1;1;0.0
1;4;10;1;1;0.0
1;4;11;1;1;0.0
1;4;12;1;1;0.0
1;4;13;1;1;0.0
1;4;14;1;1;0.0
1;4;15;1;1;0.0
1;4;16;1;1;0.0
1;4;17;1;1;0.0
1;4;18;1;1;0.0
1;4;19;1;1;0.0
1;4;20;1;1;0.0
1;4;21;1;1;0.0
1;4;22;1;1;0.0
1;4;23;1;1;0.0
1;4;24;1;1;0.0
1;4;25;1;1;0.0
1;4;26;1;1;0.0
1;4;27;1;1;0.0
1;4;28;1;1;0.0
1;4;29;1;1;0.0
1;4;30;1;1;0.0
1;4;31;1;1;0.0
1;4;32;1;1;0.0
1;4;33;1;1;0.0
1;4;34;1;1;0.0
1;4;35;1;1;0.0
1;4;36;1;1;0.0
1;4;37;1;1;0.0
1;4;38;1;1;0.0
1;4;39;1;1;0.0
1;4;40;1;1;0.0
1;4;41;1;1;0.00034295328438872704
1;4;42;1;1;2.9842387815082677e-05
1;4;43;1;1;0.0
1;4;44;1;1;0.00036136147480688986
1;4;45;1;1;0.0
1;4;46;1;1;0.000258730654853962
1;4;47;1;1;0.0
1;4;48;1;1;0.0
1;4;49;1;1;0.00012377422053301993
1;4;50;1;1;0.00036943212911344254
1;4;51;1;1;0.00024475300046862975
1;4;52;1;1;0.0
1;4;53;1;1;0.0
1;4;54;1;1;0.0
1;4;55;1;1;0.0
1;4;56;1;1;0.0
1;4;57;1;1;0.00030527991827320215
1;4;58;1;1;0.0
1;4;59;1;1;0.00021316793766203363
1;4;60;1;1;0.00036386914667060406
1;4;61;1;1;0.0
1;4;62;1;1;0.00023641365146127887
1;4;63;1;1;0.0
1;4;64;1;1;0.0
1;4;65;1;1;0.00038572201981183156
1;4;66;1;1;1.6151862224059378e-05
1;4;67;1;1;0.00036314392775478767
1;4;68;1;1;0.0003539214629948136
1;4;69;1;1;0.0003107004374990855
1;4;70;1;1;0.0002234250232450487
1;4;71;1;1;0.0
1;4;72;1;1;0.0
1;4;73;1;1;0.0001281749970843188
1;4;74;1;1;0.00035553910555446923
1;4;75;1;1;0.0003609322479309401
1;4;76;1;1;0.00018386588948735323
1;4;77;1;1;0.00020338240735912484
1;4;78;1;1;0.0002704270497385722
1;4;79;1;1;0.0
1;4;80;1;1;0.0
1;4;81;1;1;0.00017010213521540104
1;4;82;1;1;0.0002892218968031946
1;4;83;1;1;0.0
1;4;84;1;1;0.0003152033525184018
1;4;85;1;1;0.0
1;4;86;1;1;0.0
1;4;87;1;1;0.0
1;4;88;1;1;0.0
1;4;89;1;1;0.00020577767490984647
1;4;90;1;1;0.00032720009896604433
1;4;91;1;1;5.342547624360359e-05
1;4;92;1;1;0.00027173015226843194
1;4;93;1;1;0.0
1;4;94;1;1;0.0
1;4;95;1;1;0.0
1;4;96;1;1;0.0
1;4;97;1;1;0.00010832183709961156
1;4;98;1;1;0.00031920047673965416
1;4;99;1;1;0.0
1;4;100;1;1;0.0002860342047921258
1;4;101;1;1;0.0
1;4;102;1;1;0.0003522150968443932
1;4;103;1;1;0.0
1;4;104;1;1;0.0
1;4;105;1;1;0.00034315537208142263
1;4;106;1;1;0.00037630029277454765
1;4;107;1;1;0.0
1;4;108;1;1;0.0003670604025417247
1;4;109;1;1;0.0
1;4;110;1;1;0.00029071129183942494
1;4;111;1;1;0.0
1;4;112;1;1;0.0
1;4;113;1;1;0.00026044151625557186
1;4;114;1;1;0.0003981668668600761
1;4;115;1;1;0.00021202876400189952
1;4;116;1;1;5.407375889112005e-05
1;4;117;1;1;0.0
1;4;118;1;1;0.0
1;4;119;1;1;0.0
1;4;120;1;1;0.0
1;4;121;1;1;0.00032964325667455467
1;4;122;1;1;3.123294224575197e-05
1;4;123;1;1;0.0002167309508906809
1;4;124;1;1;0.0003190803106138926
1;4;125;1;1;0.000381797563892292
1;4;126;1;1;0.00024353401891262388
1;4;127;1;1;0.0
1;4;128;1;1;0.0
1;4;129;1;1;0.0003342117899951182
1;4;130;1;1;0.00037270193499900256
1;4;131;1;1;0.0
1;4;132;1;1;3.944180199363397e-05
1;4;133;1;1;0.0
1;4;134;1;1;0.0
1;4;135;1;1;0.0
1;4;136;1;1;0.0
1;4;137;1;1;0.0
1;4;138;1;1;0.0
1;4;139;1;1;0.0
1;4;140;1;1;0.0
1;4;141;1;1;0.0
1;4;142;1;1;0.0
1;4;143;1;1;0.0
1;4;144;1;1;0.0
1;4;145;1;1;0.0
1;4;146;1;1;3.944807807675988e-05
1;4;147;1;1;0.0
1;4;148;1;1;0.0
1;4;149;1;1;0.00018406158010487983
1;4;150;1;1;0.0
1;4;151;1;1;0.0
1;4;152;1;1;0.0
1;4;153;1;1;0.0
1;4;154;1;1;0.0
1;4;155;1;1;0.0
1;4;156;1;1;0.0
1;4;157;1;1;0.0
1;4;158;1;1;0.00031085129772291426
1;4;159;1;1;0.0
1;4;160;1;1;0.0
1;4;161;1;1;0.0
1;4;162;1;1;0.0
1;4;163;1;1;0.0
1;4;164;1;1;2.4017784220798564e-05
1;4;165;1;1;0.0001602327442812291
1;4;166;1;1;0.0
1;4;167;1;1;0.0
1;4;168;1;1;0.0
1;5;9;1;1;0.0
1;5;10;1;1;0.0
1;5;11;1;1;0.0
1;5;12;1;1;0.0
1;5;13;1;1;0.0
1;5;14;1;1;0.0
1;5;15;1;1;0.0
1;5;16;1;1;0.0
1;5;17;1;1;0.0
1;5;18;1;1;0.0
1;5;19;1;1;0.0
1;5;20;1;1;0.0
1;5;21;1;1;0.0
1;5;22;1;1;0.0
1;5;23;1;1;0.0
1;5;24;1;1;0.0
1;5;25;1;1;0.0
1;5;26;1;1;0.0
1;5;27;1;1;0.0
1;5;28;1;1;0.0
1;5;29;1;1;0.0
1;5;30;1;1;0.0
1;5;31;1;1;0.0
1;5;32;1;1;0.0
1;5;33;1;1;0.0
1;5;34;1;1;0.0
1;5;35;1;1;0.0
1;5;36;1;1;0.0
1;5;37;1;1;0.0
1;5;38;1;1;0.0
1;5;39;1;1;0.0
1;5;40;1;1;0.0
1;5;41;1;1;0.000364257428771717
1;5;42;1;1;0.00026195300975161384
1;5;43;1;1;0.0
1;5;44;1;1;0.00034433585670142457
1;5;45;1;1;4.147076311599384e-05
1;5;46;1;1;0.0
1;5;47;1;1;4.171250890055225e-05
1;5;48;1;1;0.0
1;5;49;1;1;0.0
1;5;50;1;1;0.0
1;5;51;1;1;0.0
1;5;52;1;1;0.0
1;5;53;1;1;0.0
1;5;54;1;1;0.0
1;5;55;1;1;0.0
1;5;56;1;1;0.0
1;5;57;1;1;0.00013256515482688698
1;5;58;1;1;0.00035169579114972203
1;5;59;1;1;0.0002981755130870622
1;5;60;1;1;0.00038144147235934255
1;5;61;1;1;0.00032322011072904197
1;5;62;1;1;0.00014777982557334245
1;5;63;1;1;0.00022776353312577917
1;5;64;1;1;0.0
1;5;65;1;1;0.00033543715988735965
1;5;66;1;1;0.0003446736719741426
1;5;67;1;1;0.0
1;5;68;1;1;0.00033145976245488995
1;5;69;1;1;0.00022141869952764997
1;5;70;1;1;0.0002478632512739883
1;5;71;1;1;0.0002574825113431847
1;5;72;1;1;7.652815411034983e-05
1;5;73;1;1;0.00039993854527896057
1;5;74;1;1;0.00016607797481482285
1;5;75;1;1;0.00020957469874549898
1;5;76;1;1;0.00021351844240216132
1;5;77;1;1;0.0003238905893135295
1;5;78;1;1;0.000276232985222933
1;5;79;1;1;0.0002488982711536594
1;5;80;1;1;0.00010739528359985885
1;5;81;1;1;0.00023182443341147316
1;5;82;1;1;2.9163723624019448e-05
1;5;83;1;1;0.00031571794704132587
1;5;84;1;1;0.0
1;5;85;1;1;0.0002872702265178452
1;5;86;1;1;0.00033659176373719194
1;5;87;1;1;0.000213418545225753
1;5;88;1;1;0.0
1;5;89;1;1;0.00028316550617733273
1;5;90;1;1;0.0003351127268470669
1;5;91;1;1;0.0002903018597369153
1;5;92;1;1;0.00038331929984184056
1;5;93;1;1;0.00024225171694115114
1;5;94;1;1;0.0002960836582319397
1;5;95;1;1;0.00019160794933532592
1;5;96;1;1;0.0001238477918774775
1;5;97;1;1;0.00026798036109304275
1;5;98;1;1;0.00023626600050813211
1;5;99;1;1;0.00029236006081623044
1;5;100;1;1;0.00015346281303451974
1;5;101;1;1;0.0002550023743869493
1;5;102;1;1;0.0003391473223965213
1;5;103;1;1;0.00018304377210135518
1;5;104;1;1;0.0
1;5;105;1;1;0.00024948554949432876
1;5;106;1;1;0.00022045005606745655
1;5;107;1;1;0.0003931422118112781
1;5;108;1;1;0.00032762961691893696
1;5;109;1;1;0.00031752789738391773
1;5;110;1;1;0.0002437317683337768
1;5;111;1;1;0.00021733673100980363
1;5;112;1;1;0.00014189577402518461
1;5;113;1;1;0.0003347714004094321
1;5;114;1;1;0.00038751760037145284
1;5;115;1;1;0.00027998039301757317
1;5;116;1;1;0.0002990084772930127
1;5;117;1;1;0.00037321199351399956
1;5;118;1;1;0.0003573569415235716
1;5;119;1;1;0.00027404136621027894
1;5;120;1;1;0.00017453598486184948
1;5;121;1;1;0.00027325535766780664
1;5;122;1;1;0.000292869124057395
1;5;123;1;1;0.0002431029796794866
1;5;124;1;1;0.0003509756269512206
1;5;125;1;1;0.0002884825605601691
1;5;126;1;1;0.0003423069197749853
1;5;127;1;1;0.0002642803080185109
1;5;128;1;1;0.0003101133082160926
1;5;129;1;1;0.0002651104675078554
1;5;130;1;1;0.00027467307285576896
1;5;131;1;1;0.00028094517893034206
1;5;132;1;1;0.00038530513865222616
1;5;133;1;1;0.00037035714238207545
1;5;134;1;1;0.000361936515410902
1;5;135;1;1;0.0002729897189710192
1;5;136;1;1;7.464408579425028e-05
1;5;137;1;1;0.0003254353375287487
1;5;138;1;1;0.0003055409651532411
1;5;139;1;1;0.0002487410023046627
1;5;140;1;1;0.0003504446155953992
1;5;141;1;1;0.0003781533787459779
1;5;142;1;1;0.0003110589233718157
1;5;143;1;1;0.00025915303333668625
1;5;144;1;1;0.00016814044501037485
1;5;145;1;1;0.0003701384304718829
1;5;146;1;1;0.0002384637383891148
1;5;147;1;1;0.00020510726931481936
1;5;148;1;1;0.00022965469629795165
1;5;149;1;1;0.0003161774897475701
1;5;150;1;1;0.000269416831942621
1;5;151;1;1;0.0002570991090056533
1;5;152;1;1;1.044783465221547e-05
1;5;153;1;1;0.00020446225123807321
1;5;154;1;1;0.0002905349088089091
1;5;155;1;1;0.00037153369434656474
1;5;156;1;1;0.0003877856746650918
1;5;157;1;1;0.0003919068655032836
1;5;158;1;1;0.0002626371258345272
1;5;159;1;1;0.0003139506425053235
1;5;160;1;1;2.2227702137454843e-05
1;5;161;1;1;0.0
1;5;162;1;1;0.0
1;5;163;1;1;0.0
1;5;164;1;1;4.329086040600022e-05
1;5;165;1;1;0.0
1;5;166;1;1;0.0003542485564126405
1;5;167;1;1;0.00032966986044989644
1;5;168;1;1;0.0
1;6;9;1;1;0.0
1;6;10;1;1;0.0
1;6;11;1;1;0.0
1;6;12;1;1;0.0
1;6;13;1;1;0.0
1;6;14;1;1;0.0
1;6;15;1;1;0.0
1;6;16;1;1;0.0
1;6;17;1;1;0.0
1;6;18;1;1;0.0
1;6;19;1;1;0.0
1;6;20;1;1;0.0
1;6;21;1;1;0.0
1;6;22;1;1;0.0
1;6;23;1;1;0.0
1;6;24;1;1;0.0
1;6;25;1;1;0.0
1;6;26;1;1;0.0
1;6;27;1;1;0.0
1;6;28;1;1;0.0
1;6;29;1;1;0.0
1;6;30;1;1;0.0
1;6;31;1;1;0.0
1;6;32;1;1;0.0
1;6;33;1;1;0.0
1;6;34;1;1;0.0
1;6;35;1;1;0.0
1;6;36;1;1;0.0
1;6;37;1;1;0.0
1;6;38;1;1;0.0
1;6;39;1;1;0.0
1;6;40;1;1;0.0
1;6;41;1;1;0.0
1;6;42;1;1;0.0
1;6;43;1;1;0.0
1;6;44;1;1;0.0
1;6;45;1;1;0.0
1;6;46;1;1;0.0
1;6;47;1;1;0.0
1;6;48;1;1;0.0
1;6;49;1;1;0.0
1;6;50;1;1;0.0
1;6;51;1;1;0.0
1;6;52;1;1;0.0
1;6;53;1;1;0.0
1;6;54;1;1;0.0
1;6;55;1;1;0.0
1;6;56;1;1;0.0
1;6;57;1;1;6.124840031822488e-05
1;6;58;1;1;0.0
1;6;59;1;1;0.0
1;6;60;1;1;0.0
1;6;61;1;1;0.0
1;6;62;1;1;0.0
1;6;63;1;1;0.0
1;6;64;1;1;0.0
1;6;65;1;1;0.0
1;6;66;1;1;0.0
1;6;67;1;1;0.0
1;6;68;1;1;0.0
1;6;69;1;1;0.0
1;6;70;1;1;0.0
1;6;71;1;1;0.0
1;6;72;1;1;0.0
1;6;73;1;1;4.437824063661719e-05
1;6;74;1;1;0.0
1;6;75;1;1;0.0
1;6;76;1;1;0.0
1;6;77;1;1;0.0
1;6;78;1;1;0.0
1;6;79;1;1;0.0
1;6;80;1;1;0.0
1;6;81;1;1;1.4929373627411459e-05
1;6;82;1;1;0.0
1;6;83;1;1;0.0
1;6;84;1;1;0.0
1;6;85;1;1;0.0
1;6;86;1;1;0.0
1;6;87;1;1;0.0
1;6;88;1;1;0.0
1;6;89;1;1;0.00023235423795788272
1;6;90;1;1;0.0
1;6;91;1;1;0.0
1;6;92;1;1;0.0
1;6;93;1;1;0.0
1;6;94;1;1;0.0
1;6;95;1;1;0.0
1;6;96;1;1;0.0
1;6;97;1;1;2.555689446262955e-05
1;6;98;1;1;0.0
1;6;99;1;1;0.0
1;6;100;1;1;0.0
1;6;101;1;1;0.0
1;6;102;1;1;0.0
1;6;103;1;1;0.0
1;6;104;1;1;0.0
1;6;105;1;1;9.345461160940713e-05
1;6;106;1;1;0.0
1;6;107;1;1;0.0
1;6;108;1;1;0.0
1;6;109;1;1;0.0
1;6;110;1;1;0.0
1;6;111;1;1;0.0
1;6;112;1;1;0.0
1;6;113;1;1;0.0
1;6;114;1;1;0.0
1;6;115;1;1;0.0
1;6;116;1;1;0.0
1;6;117;1;1;0.0
1;6;118;1;1;0.0
1;6;119;1;1;0.0
1;6;120;1;1;0.0
1;6;121;1;1;0.0001966201225175038
